,Year_Birth,Income,Dt_Customer,Recency,WinesProducts,FruitsProducts,MeatProducts,FishProducts,SweetProducts,GoldProducts,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Children,Spent,Education_Graduation,Education_Postgraduate,Education_Undergraduate,Marital_Status_Married,Marital_Status_Single
871,50,35641.0,14,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1,1,178,0,1,0,1,0
872,28,95529.0,22,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,1,0,1990,1,0,0,0,1
873,68,62820.0,17,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,0,976,1,0,0,1,0
874,62,73113.0,9,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,0,1001,0,1,0,1,0
875,68,42607.0,10,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,1,350,0,1,0,0,1
876,68,74637.0,16,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,0,1650,0,1,0,0,1
877,67,46015.0,5,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,1,46,0,1,0,1,0
878,29,72354.0,17,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,0,1228,1,0,0,0,1
879,53,39858.0,20,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1,1,95,0,1,0,0,1
880,74,34469.0,5,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,1,62,0,1,0,1,0
881,36,83033.0,4,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,1,1761,1,0,0,1,0
882,43,24401.0,25,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0,0,467,0,1,0,1,0
883,44,77583.0,7,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,0,1149,1,0,0,1,0
884,40,74116.0,9,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0,0,2052,0,1,0,0,1
885,46,68397.0,10,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,1,1416,0,1,0,1,0
886,48,79632.0,5,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,0,1113,0,1,0,1,0
887,33,46107.0,7,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,1,125,1,0,0,0,1
888,71,64950.0,26,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,1,966,0,1,0,0,1
889,33,25443.0,21,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,1,32,0,0,1,1,0
890,51,32892.0,4,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,1,46,0,1,0,1,0
891,51,71796.0,11,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,0,960,1,0,0,1,0
892,52,67536.0,16,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,0,1,1829,0,1,0,1,0
893,51,55239.0,14,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,1,779,1,0,0,0,1
894,47,60554.0,14,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,1,811,0,1,0,0,1
895,70,64831.0,16,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,1,1120,0,1,0,0,1
896,60,56067.0,14,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,1,725,0,1,0,1,0
897,39,82025.0,16,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,0,1,0,1187,1,0,0,0,1
898,69,94384.0,19,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,0,2302,1,0,0,1,0
899,36,14906.0,21,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0,0,66,0,0,1,0,1
900,35,51563.0,24,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,0,1250,0,1,0,1,0
901,40,57937.0,7,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,1,683,0,1,0,1,0
902,43,68274.0,12,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,1,305,1,0,0,0,1
903,45,39771.0,10,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,1,50,1,0,0,1,0
904,47,67893.0,24,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,1,995,0,1,0,0,1
905,43,27922.0,4,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,1,41,0,1,0,1,0
906,46,52190.0,4,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,0,1,77,0,1,0,1,0
907,49,44051.0,20,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,1,1,171,0,1,0,0,1
908,51,42767.0,17,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0,1,131,0,1,0,0,1
909,46,46106.0,4,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,1,54,0,1,0,1,0
910,46,16927.0,20,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,1,53,0,1,0,1,0
911,57,59754.0,22,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,1,1,475,1,0,0,1,0
912,70,53700.0,25,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,0,1,694,1,0,0,0,1
913,49,59041.0,5,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,0,1,96,1,0,0,1,0
914,65,54237.0,17,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,0,1,361,0,1,0,0,1
915,55,70647.0,24,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0,1,1079,1,0,0,0,1
916,60,52597.0,5,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,1,578,0,1,0,0,1
917,53,41021.0,21,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,1,1,64,0,1,0,1,0
918,47,40233.0,11,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,0,1,149,0,1,0,1,0
919,42,50183.0,3,47,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,0,1,231,1,0,0,1,0
920,63,54753.0,12,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,0,1,728,1,0,0,1,0
921,49,92955.0,13,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,0,1,0,1778,1,0,0,1,0
922,49,33471.0,24,47,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,0,1,93,1,0,0,1,0
923,48,34596.0,17,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,1,1,23,0,1,0,1,0
924,42,44010.0,24,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,0,1,662,1,0,0,1,0
925,34,84219.0,8,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,0,1198,1,0,0,1,0
926,54,40706.0,20,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,0,1,81,0,1,0,1,0
927,34,15716.0,23,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,1,0,1,92,0,1,0,1,0
928,63,59052.0,10,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,0,1,491,0,1,0,0,1
929,51,80573.0,24,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,0,1564,0,1,0,1,0
930,60,83715.0,8,2,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,0,0,926,1,0,0,1,0
931,63,82576.0,26,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,0,0,1910,0,1,0,1,0
932,70,35704.0,9,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,0,1,94,1,0,0,1,0
933,68,53103.0,12,70,729,17,133,11,0,195,5,10,6,7,7,1,0,0,0,0,0,0,1,1085,1,0,0,1,0
934,62,46779.0,14,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,0,1,23,0,1,0,0,1
935,57,4861.0,3,20,2,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,6,1,0,0,0,1
936,43,33462.0,14,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0,1,54,0,1,0,0,1
937,72,80763.0,13,17,674,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,0,1,0,1415,1,0,0,1,0
938,48,65352.0,13,43,284,3,84,4,7,23,2,4,2,8,4,0,0,0,0,0,0,0,1,405,0,1,0,1,0
939,44,82170.0,10,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,0,0,1908,0,1,0,1,0
940,53,75759.0,11,46,1394,22,708,89,91,182,1,9,7,9,5,1,0,1,1,0,0,1,0,2486,1,0,0,1,0
941,46,79689.0,17,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0,0,1315,0,1,0,0,1
942,66,35340.0,3,1,27,0,12,0,1,5,2,2,0,3,5,0,0,0,0,0,0,0,1,45,0,1,0,0,1
943,68,85683.0,6,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,1,1,1,0,1,0,1789,1,0,0,0,1
944,50,24884.0,22,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0,1,19,0,1,0,1,0
945,41,42021.0,25,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,0,1,573,0,1,0,1,0
946,33,64449.0,7,70,218,63,282,137,35,70,4,5,3,12,4,0,0,0,0,0,0,0,1,805,1,0,0,0,1
947,68,64587.0,3,49,66,0,16,0,6,20,2,1,1,4,3,0,0,0,0,0,0,0,1,108,1,0,0,0,1
948,44,75437.0,10,25,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,0,0,1493,1,0,0,1,0
949,49,52845.0,13,7,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,0,1,936,1,0,0,1,0
950,66,46086.0,11,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,1,343,1,0,0,0,1
951,66,78028.0,25,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,0,1,1,528,0,1,0,0,1
952,35,95169.0,12,1,1285,21,449,106,20,20,1,4,3,4,1,0,0,1,1,0,0,1,0,1901,0,1,0,0,1
953,41,56337.0,18,25,349,16,144,28,5,182,5,8,5,4,8,1,0,0,1,0,0,1,1,724,0,1,0,1,0
954,35,22434.0,19,25,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,0,1,58,1,0,0,1,0
955,68,36930.0,16,50,223,2,31,0,2,39,5,5,2,4,8,0,0,0,0,0,0,0,1,297,0,1,0,1,0
956,68,36130.0,20,46,157,43,127,68,56,37,6,3,8,4,4,1,0,0,0,0,0,1,1,488,1,0,0,0,1
957,69,65569.0,23,96,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,0,1,859,0,1,0,1,0
958,54,19514.0,8,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,0,1,69,1,0,0,1,0
959,59,36736.0,17,52,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,1,17,0,1,0,0,1
960,43,77568.0,25,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,0,1,2194,1,0,0,1,0
961,46,49187.0,8,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,1,116,0,1,0,1,0
962,44,30168.0,19,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,0,1,279,1,0,0,0,1
963,54,34053.0,25,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0,1,103,0,1,0,1,0
964,51,38196.0,5,20,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,0,1,44,0,1,0,1,0
965,71,59412.0,5,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,0,0,406,0,1,0,1,0
966,57,70924.0,6,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,0,1363,0,1,0,1,0
967,53,54165.0,16,72,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0,0,0,0,236,1,0,0,1,0
968,49,32300.0,21,1,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,0,1,39,1,0,0,1,0
969,46,20180.0,19,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,0,137,1,0,0,0,1
970,49,34961.0,3,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0,1,79,1,0,0,1,0
971,48,28440.0,15,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,1,63,0,1,0,1,0
972,69,64504.0,19,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,1,1,1314,0,1,0,1,0
973,56,33564.0,3,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,0,1,71,0,1,0,1,0
974,44,17345.0,23,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,1,58,1,0,0,1,0
975,55,56320.0,18,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,1,702,0,1,0,1,0
976,44,28647.0,13,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,1,1,94,1,0,0,0,1
977,35,15038.0,20,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0,1,80,0,0,1,0,1
978,64,32173.0,14,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,0,1,22,0,1,0,0,1
979,58,68316.0,23,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,1,1211,0,1,0,1,0
980,51,74538.0,15,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,1,0,1461,1,0,0,1,0
981,51,91700.0,20,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,1,0,1968,1,0,0,0,1
982,53,68695.0,3,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,0,1091,1,0,0,1,0
983,45,31056.0,20,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,0,1,55,0,1,0,1,0
984,42,28071.0,25,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,0,313,1,0,0,0,1
985,64,37334.0,7,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,0,1,62,0,1,0,1,0
986,50,46423.0,12,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,1,92,0,1,0,0,1
987,51,37126.0,6,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,1,1,72,0,1,0,1,0
988,69,47703.0,16,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,0,1,655,1,0,0,1,0
989,63,61180.0,5,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,0,1,704,1,0,0,1,0
990,68,38998.0,23,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0,1,54,1,0,0,1,0
991,31,8028.0,24,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,0,178,1,0,0,0,1
992,60,76081.0,4,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,0,1033,1,0,0,1,0
993,36,34728.0,14,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,1,1,36,1,0,0,1,0
994,57,33168.0,24,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,0,1,122,0,1,0,0,1
995,56,33585.0,12,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0,1,122,0,1,0,1,0
996,62,77037.0,11,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,0,1,1123,0,1,0,1,0
997,38,35196.0,23,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,1,1,497,1,0,0,1,0
998,56,44529.0,15,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,0,1,691,1,0,0,1,0
999,56,28764.0,4,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0,1,12,0,1,0,1,0
1000,73,69098.0,19,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0,0,2440,0,1,0,1,0
1001,52,25959.0,19,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,1,1,56,0,1,0,0,1
1002,39,27100.0,18,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,1,37,0,1,0,1,0
1003,37,70596.0,24,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,0,968,1,0,0,0,1
1004,48,42557.0,25,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,0,1,270,1,0,0,1,0
1005,71,53312.0,14,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,0,278,0,1,0,1,0
1006,70,72228.0,22,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,0,1250,1,0,0,0,1
1007,35,67605.0,18,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,0,938,1,0,0,1,0
1008,73,62845.0,24,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,0,1,1178,0,1,0,1,0
1009,64,65196.0,14,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,1,1155,1,0,0,1,0
1010,35,42000.0,21,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,0,653,0,1,0,0,1
1011,49,35860.0,4,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,1,49,0,1,0,0,1
1012,58,65526.0,5,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,1,506,0,1,0,1,0
1013,61,16860.0,25,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,0,1,38,1,0,0,1,0
1014,30,83528.0,5,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,1,0,1650,1,0,0,0,1
1015,57,64176.0,26,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0,1,1826,0,1,0,0,1
1016,66,22304.0,26,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,0,18,1,0,0,0,1
1017,44,67023.0,7,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,0,0,906,1,0,0,1,0
1018,56,70713.0,22,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0,1,1477,1,0,0,1,0
1019,67,59925.0,22,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,1,766,1,0,0,1,0
1020,69,39722.0,7,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0,1,47,1,0,0,1,0
1021,64,46610.0,14,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0,0,467,1,0,0,1,0
1022,61,88347.0,15,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,0,2116,1,0,0,1,0
1023,41,87171.0,17,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0,0,1298,0,1,0,1,0
1024,46,26907.0,13,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,1,22,0,1,0,1,0
1025,54,50014.0,8,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,1,396,0,1,0,0,1
1026,44,41014.0,17,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0,1,20,0,1,0,1,0
1027,57,66294.0,6,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0,0,967,1,0,0,0,1
1028,51,36715.0,22,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,1,1,357,1,0,0,1,0
1029,66,79456.0,25,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,1,0,1401,1,0,0,1,0
1030,40,40479.0,13,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,1,15,1,0,0,1,0
1031,52,75345.0,20,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,1,0,2087,0,1,0,0,1
1032,45,54233.0,20,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,0,1,981,1,0,0,1,0
1033,52,24163.0,11,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,0,1,17,1,0,0,0,1
1034,64,84460.0,21,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,1,0,523,0,1,0,1,0
1035,39,43776.0,5,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,1,23,1,0,0,1,0
1036,64,71691.0,6,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,1,0,1192,0,1,0,0,1
1037,49,85844.0,4,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,0,1958,0,1,0,1,0
1038,48,39190.0,5,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,1,133,0,1,0,0,1
1039,50,38578.0,15,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,0,1,73,0,1,0,0,1
1040,57,57236.0,6,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0,1,121,0,1,0,1,0
1041,43,61825.0,14,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,1,424,1,0,0,0,1
1042,64,79803.0,4,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,1,868,1,0,0,0,1
1043,36,80910.0,23,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,0,756,0,1,0,0,1
1044,40,27590.0,17,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,1,12,0,1,0,1,0
1045,43,56775.0,21,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,1,937,1,0,0,1,0
1046,47,83829.0,12,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,0,1862,1,0,0,0,1
1047,43,54210.0,16,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0,1,367,0,1,0,1,0
1048,36,38508.0,14,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,1,443,1,0,0,1,0
1049,52,53187.0,11,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,1,267,1,0,0,1,0
1050,50,30023.0,6,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,1,61,1,0,0,1,0
1051,62,76045.0,10,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,0,1323,0,1,0,0,1
1052,70,50870.0,3,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,1,63,0,1,0,1,0
1053,48,65463.0,8,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0,1,562,0,1,0,1,0
1054,57,66480.0,4,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0,1,312,1,0,0,1,0
1055,68,76773.0,19,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,0,1156,1,0,0,0,1
1056,39,81698.0,19,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1,0,1104,0,1,0,0,1
1057,49,54466.0,7,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,1,16,0,1,0,0,1
1058,38,16269.0,13,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,1,44,0,1,0,0,1
1059,51,71819.0,13,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0,1,1574,1,0,0,1,0
1060,39,33569.0,11,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,1,1,63,0,1,0,1,0
1061,39,36262.0,12,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,1,0,426,0,1,0,1,0
1062,56,22634.0,20,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,0,96,0,0,1,1,0
1063,44,47025.0,12,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,1,635,0,1,0,1,0
1064,54,70566.0,12,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,1,757,1,0,0,0,1
1065,43,31605.0,22,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,1,125,0,1,0,1,0
1066,49,52034.0,16,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0,1,332,0,1,0,0,1
1067,43,48526.0,9,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,1,135,1,0,0,0,1
1068,68,46734.0,22,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,0,1,330,1,0,0,1,0
1069,60,39552.0,21,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,1,1,384,1,0,0,0,1
1070,56,86358.0,26,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,1,1722,1,0,0,0,1
1071,45,46931.0,5,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,1,78,1,0,0,1,0
1072,37,16581.0,21,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0,0,24,0,0,1,0,1
1073,70,63998.0,9,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,1,0,1168,0,1,0,0,1
1074,71,67381.0,20,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0,1,957,0,1,0,1,0
1075,55,25930.0,11,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,1,15,1,0,0,0,1
1076,44,42693.0,3,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0,1,57,1,0,0,1,0
1077,46,85606.0,23,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,1,1956,1,0,0,1,0
1078,37,72903.0,11,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,1,0,2013,1,0,0,0,1
1079,48,49669.0,4,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,0,1,326,0,1,0,1,0
1080,54,36778.0,26,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,1,77,0,1,0,1,0
1081,60,85696.0,17,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,0,1313,0,1,0,0,1
1082,61,49678.0,20,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,1,315,1,0,0,1,0
1083,33,37155.0,20,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0,1,74,1,0,0,1,0
1084,44,21282.0,4,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,1,46,0,1,0,0,1
1085,60,33419.0,13,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,1,86,0,1,0,0,1
1086,77,63285.0,11,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,0,1103,1,0,0,0,1
