,Income,Dt_Customer,Recency,WinesProducts,FruitsProducts,MeatProducts,FishProducts,SweetProducts,GoldProducts,NumWebVisitsMonth,Complain,Z_CostContact,Z_Revenue,Response,Spending,Total_Purchase,NumberofChildren,TotalCampaignsAcc,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Widow
957,35704.0,9,54,30,9,12,2,11,30,4,0,3,11,0,94,9,2,0,0,1,0,0,0,1,0,0
958,53103.0,12,70,729,17,133,11,0,195,7,0,3,11,0,1085,28,1,1,0,1,0,0,0,1,0,0
959,46779.0,14,55,12,1,3,0,0,7,4,0,3,11,0,23,4,2,0,0,0,1,0,0,0,0,1
960,4861.0,3,20,2,1,1,1,0,1,14,0,3,11,0,6,0,0,0,0,1,0,0,1,0,0,0
961,33462.0,14,78,22,3,18,0,0,11,7,0,3,11,0,54,6,1,0,0,0,1,0,1,0,0,0
962,63693.0,11,63,587,43,337,42,87,54,6,0,3,11,0,1150,29,1,0,0,1,0,0,1,0,0,0
963,80763.0,13,17,674,168,108,192,42,231,3,0,3,11,1,1415,23,0,2,0,1,0,0,0,1,0,0
964,65352.0,13,43,284,3,84,4,7,23,4,0,3,11,0,405,16,1,0,0,0,0,1,0,1,0,0
965,82170.0,10,13,1023,93,651,49,55,37,2,0,3,11,0,1908,19,0,0,0,0,0,1,0,1,0,0
966,75759.0,11,46,1394,22,708,89,91,182,5,0,3,11,1,2486,26,0,3,0,1,0,0,0,1,0,0
967,79689.0,17,65,311,26,640,180,37,121,2,0,3,11,0,1315,27,0,0,0,0,1,0,0,0,1,0
968,35340.0,3,1,27,0,12,0,1,5,5,0,3,11,0,45,7,2,0,0,0,0,1,0,0,0,1
969,85683.0,6,6,1296,17,311,45,69,51,1,0,3,11,1,1789,17,0,4,0,1,0,0,1,0,0,0
970,24884.0,22,32,3,6,7,0,0,3,7,0,3,11,0,19,4,1,0,0,0,1,0,0,1,0,0
971,42021.0,25,34,393,5,136,7,5,27,9,0,3,11,0,573,22,1,1,0,0,1,0,0,1,0,0
972,64449.0,7,70,218,63,282,137,35,70,4,0,3,11,0,805,24,1,0,0,1,0,0,0,0,1,0
973,64587.0,3,49,66,0,16,0,6,20,3,0,3,11,0,108,8,2,0,0,1,0,0,1,0,0,0
974,34824.0,6,65,4,2,11,2,0,4,6,0,3,11,0,23,4,0,0,0,1,0,0,0,0,1,0
975,75437.0,10,25,795,0,545,95,58,0,6,0,3,11,0,1493,23,0,1,0,1,0,0,0,1,0,0
976,26091.0,7,84,15,10,19,8,17,20,5,0,3,11,0,89,9,2,0,0,1,0,0,0,1,0,0
977,52845.0,13,7,384,25,292,130,41,64,6,0,3,11,0,936,25,1,1,0,1,0,0,0,1,0,0
978,46086.0,11,34,244,8,32,7,2,50,4,0,3,11,0,343,16,1,0,0,1,0,0,1,0,0,0
979,78028.0,25,38,158,19,288,25,0,38,7,0,3,11,1,528,20,1,2,0,0,0,1,0,0,0,1
980,95169.0,12,1,1285,21,449,106,20,20,1,0,3,11,1,1901,12,0,2,0,0,0,1,0,0,1,0
981,56337.0,18,25,349,16,144,28,5,182,8,0,3,11,1,724,22,2,2,0,0,1,0,0,1,0,0
982,22434.0,19,25,4,12,11,3,13,15,8,0,3,11,0,58,7,1,0,0,1,0,0,0,1,0,0
983,36930.0,16,50,223,2,31,0,2,39,8,0,3,11,0,297,16,1,0,0,0,0,1,0,1,0,0
984,36130.0,20,46,157,43,127,68,56,37,4,0,3,11,1,488,21,1,1,0,1,0,0,0,0,1,0
985,65569.0,23,96,397,46,288,20,38,70,3,0,3,11,0,859,23,1,0,0,0,1,0,0,1,0,0
986,83844.0,17,57,901,31,345,75,31,191,1,0,3,11,0,1574,20,0,1,0,1,0,0,0,1,0,0
987,19514.0,8,47,14,3,21,2,1,28,8,0,3,11,0,69,10,2,1,0,1,0,0,0,1,0,0
988,36736.0,17,52,10,0,3,0,0,4,6,0,3,11,0,17,4,2,0,0,0,0,1,0,0,1,0
989,77568.0,25,30,1230,0,396,232,178,158,5,0,3,11,0,2194,21,1,3,0,1,0,0,0,1,0,0
990,49187.0,8,63,81,1,31,2,1,0,2,0,3,11,0,116,8,1,0,0,0,0,1,0,1,0,0
991,30168.0,19,51,154,20,66,0,12,27,9,0,3,11,0,279,18,1,0,0,1,0,0,0,0,1,0
992,34053.0,25,14,63,0,21,7,0,12,8,0,3,11,0,103,7,1,0,0,0,1,0,0,1,0,0
993,38196.0,5,20,30,0,11,0,0,3,5,0,3,11,0,44,9,2,0,0,0,1,0,0,1,0,0
994,59412.0,5,56,90,67,165,30,43,11,3,0,3,11,0,406,15,0,0,0,0,1,0,0,1,0,0
995,70924.0,6,41,635,114,254,132,152,76,3,0,3,11,0,1363,20,0,1,0,0,1,0,0,1,0,0
996,54165.0,16,72,127,4,73,15,6,11,2,0,3,11,0,236,11,0,0,0,1,0,0,0,1,0,0
997,32300.0,21,1,13,3,6,6,5,6,8,0,3,11,0,39,5,1,0,0,1,0,0,0,1,0,0
998,20180.0,19,27,18,42,24,15,20,18,7,0,3,11,0,137,8,0,0,0,1,0,0,0,0,1,0
999,34961.0,3,77,45,2,26,4,1,1,7,0,3,11,0,79,10,1,0,0,1,0,0,0,1,0,0
1000,28440.0,15,87,38,1,24,0,0,0,8,0,3,11,0,63,6,1,0,0,0,0,1,0,1,0,0
1001,64504.0,19,81,986,36,168,16,0,108,7,0,3,11,1,1314,25,3,0,0,0,0,1,0,1,0,0
1002,33564.0,3,51,61,0,3,0,0,7,5,0,3,11,0,71,6,1,0,0,0,1,0,0,1,0,0
1003,17345.0,23,79,4,9,16,17,0,12,8,0,3,11,0,58,7,1,0,0,1,0,0,0,1,0,0
1004,56320.0,18,11,201,53,172,116,77,83,4,0,3,11,0,702,21,1,0,0,0,0,1,0,1,0,0
1005,28647.0,13,54,19,8,29,0,12,26,7,0,3,11,1,94,7,1,1,0,1,0,0,0,0,1,0
1006,15038.0,20,93,4,8,11,19,12,26,9,0,3,11,0,80,7,1,0,1,0,0,0,0,0,1,0
1007,32173.0,14,0,18,0,2,0,0,2,4,0,3,11,0,22,5,1,0,0,0,0,1,1,0,0,0
1008,68316.0,23,54,806,80,161,120,11,33,6,0,3,11,0,1211,32,1,0,0,0,1,0,0,1,0,0
1009,74538.0,15,21,380,98,733,110,112,28,3,0,3,11,1,1461,22,0,1,0,1,0,0,0,1,0,0
1010,91700.0,20,58,576,172,961,125,115,19,3,0,3,11,1,1968,20,0,0,0,1,0,0,0,0,1,0
1011,68695.0,3,3,458,81,356,106,50,40,2,0,3,11,0,1091,16,0,0,0,1,0,0,0,1,0,0
1012,31056.0,20,99,5,10,13,3,8,16,8,0,3,11,0,55,5,1,0,0,0,1,0,0,1,0,0
1013,79593.0,4,70,350,60,568,110,133,145,2,0,3,11,0,1366,19,0,1,0,1,0,0,0,1,0,0
1014,28071.0,25,65,39,33,130,41,26,44,8,0,3,11,0,313,13,0,0,0,1,0,0,0,0,1,0
1015,37334.0,7,44,26,1,16,2,2,15,4,0,3,11,0,62,11,2,0,0,0,0,1,0,1,0,0
1016,46423.0,12,6,68,0,16,0,0,8,7,0,3,11,0,92,9,2,0,0,0,1,0,0,0,1,0
1017,37126.0,6,9,45,3,9,4,4,7,6,0,3,11,1,72,6,1,1,0,0,0,1,0,1,0,0
1018,47703.0,16,95,359,0,134,13,26,123,5,0,3,11,0,655,21,1,0,0,1,0,0,0,1,0,0
1019,61180.0,5,70,403,24,29,6,24,218,3,0,3,11,0,704,18,1,1,0,1,0,0,0,1,0,0
1020,38998.0,23,92,34,1,14,0,0,5,8,1,3,11,0,54,8,2,0,0,1,0,0,0,1,0,0
1021,8028.0,24,62,73,18,66,7,12,2,19,0,3,11,0,178,16,0,0,0,1,0,0,0,0,1,0
1022,76081.0,4,85,292,30,415,63,33,200,2,0,3,11,0,1033,14,0,1,0,1,0,0,0,1,0,0
1023,34728.0,14,2,14,0,16,0,0,6,6,0,3,11,1,36,5,1,0,0,1,0,0,0,1,0,0
1024,33168.0,24,0,80,1,37,0,1,3,7,0,3,11,0,122,10,1,0,0,0,1,0,0,0,1,0
1025,33585.0,12,91,30,11,33,13,6,29,4,0,3,11,0,122,7,1,0,0,0,1,0,0,1,0,0
1026,77037.0,11,3,463,96,333,168,53,10,3,0,3,11,0,1123,27,1,0,0,0,0,1,0,1,0,0
1027,35196.0,23,68,75,12,141,43,39,187,8,0,3,11,1,497,18,1,0,0,1,0,0,0,1,0,0
1028,44529.0,15,98,538,13,91,17,6,26,5,0,3,11,0,691,25,1,1,0,1,0,0,0,1,0,0
1029,70924.0,6,41,635,114,254,132,152,76,3,0,3,11,0,1363,20,0,1,0,0,1,0,0,1,0,0
1030,28764.0,4,16,8,0,3,0,0,1,8,0,3,11,0,12,4,2,1,0,0,0,1,0,1,0,0
1031,69098.0,19,82,1315,22,780,145,0,178,5,0,3,11,0,2440,25,0,0,0,0,0,1,0,1,0,0
1032,25959.0,19,1,4,2,12,7,5,26,6,0,3,11,1,56,7,2,0,0,0,1,0,1,0,0,0
1033,27100.0,18,64,12,0,13,2,0,10,7,0,3,11,0,37,5,1,0,0,0,1,0,0,1,0,0
1034,70596.0,24,68,347,44,534,17,0,26,2,0,3,11,0,968,21,0,0,0,1,0,0,0,0,1,0
1035,42557.0,25,98,192,5,53,0,5,15,8,0,3,11,0,270,15,1,0,0,1,0,0,0,1,0,0
1036,53312.0,14,32,241,0,12,0,0,25,7,0,3,11,0,278,12,0,0,0,0,0,1,0,1,0,0
1037,72228.0,22,87,631,28,491,30,14,56,3,0,3,11,0,1250,22,0,0,0,1,0,0,0,0,1,0
1038,67605.0,18,84,336,28,282,184,54,54,1,0,3,11,0,938,17,0,0,0,1,0,0,0,1,0,0
1039,62845.0,24,3,1099,0,45,0,0,34,8,0,3,11,0,1178,28,2,1,0,0,1,0,0,1,0,0
1040,65196.0,14,34,743,19,181,12,0,200,5,0,3,11,0,1155,26,2,1,0,1,0,0,0,1,0,0
1041,42000.0,21,23,124,83,267,85,59,35,5,0,3,11,1,653,20,0,0,0,0,0,1,0,0,1,0
1042,35860.0,4,37,15,0,8,4,2,20,5,0,3,11,0,49,6,2,1,0,0,0,1,1,0,0,0
1043,65526.0,5,22,397,19,69,12,0,9,2,0,3,11,0,506,17,1,0,0,0,0,1,0,1,0,0
1044,16860.0,25,19,10,4,4,3,3,14,7,0,3,11,0,38,8,2,0,0,1,0,0,0,1,0,0
1045,83528.0,5,7,530,117,678,134,44,147,1,0,3,11,1,1650,23,0,2,0,1,0,0,0,0,1,0
1046,64176.0,26,52,1215,33,249,64,116,149,6,0,3,11,0,1826,33,1,0,0,0,1,0,1,0,0,0
1047,22304.0,26,91,3,2,7,0,4,2,8,0,3,11,0,18,4,0,0,0,1,0,0,1,0,0,0
1048,67023.0,7,93,444,44,382,11,8,17,2,1,3,11,0,906,24,0,0,0,1,0,0,0,1,0,0
1049,32892.0,4,78,26,0,15,2,1,2,8,0,3,11,0,46,8,1,0,0,0,0,1,0,1,0,0
1050,70713.0,22,23,736,114,279,82,76,190,3,0,3,11,0,1477,25,1,0,0,1,0,0,0,1,0,0
1051,59925.0,22,83,473,21,176,19,21,56,6,0,3,11,0,766,23,1,0,0,1,0,0,0,1,0,0
1052,39722.0,7,92,32,0,5,2,0,8,5,0,3,11,0,47,7,1,0,0,1,0,0,0,1,0,0
1053,46610.0,14,4,288,10,30,4,10,125,6,0,3,11,0,467,14,0,0,0,1,0,0,0,1,0,0
1054,88347.0,15,32,1050,178,555,77,138,118,1,0,3,11,0,2116,21,0,1,0,1,0,0,0,1,0,0
1055,87171.0,17,27,1001,44,107,58,44,44,2,0,3,11,0,1298,25,0,2,0,0,0,1,0,1,0,0
1056,26907.0,13,10,9,1,7,0,3,2,7,0,3,11,0,22,6,2,0,0,0,1,0,0,1,0,0
1057,50014.0,8,9,234,14,77,19,10,42,5,0,3,11,0,396,15,1,0,0,0,1,0,0,0,1,0
1058,41014.0,17,65,7,2,6,2,0,3,7,0,3,11,0,20,4,1,0,0,0,0,1,0,1,0,0
1059,66294.0,6,68,251,108,334,65,92,117,2,0,3,11,0,967,13,0,0,0,1,0,0,0,0,1,0
1060,36715.0,22,16,172,10,125,21,13,16,9,0,3,11,1,357,19,1,0,0,1,0,0,0,1,0,0
1061,79456.0,25,12,565,42,548,64,83,99,3,0,3,11,1,1401,16,0,0,0,1,0,0,0,1,0,0
1062,40479.0,13,95,5,0,8,2,0,0,4,0,3,11,0,15,4,1,0,0,1,0,0,0,1,0,0
1063,75345.0,20,16,918,57,842,99,38,133,3,0,3,11,1,2087,20,0,1,0,0,1,0,0,0,1,0
1064,54233.0,20,46,652,8,158,21,0,142,8,0,3,11,0,981,26,1,0,0,1,0,0,0,1,0,0
1065,24163.0,11,3,4,1,7,2,1,2,4,0,3,11,0,17,6,2,0,0,1,0,0,0,0,1,0
1066,84460.0,21,80,152,27,103,106,54,81,5,0,3,11,1,523,22,0,4,0,0,0,1,0,1,0,0
1067,43776.0,5,77,8,0,9,2,1,3,6,0,3,11,0,23,4,1,0,0,1,0,0,0,1,0,0
1068,71691.0,6,0,336,130,411,240,32,43,2,0,3,11,1,1192,17,0,0,0,0,0,1,0,0,1,0
1069,85844.0,4,62,938,19,843,25,95,38,2,0,3,11,0,1958,20,0,1,0,0,0,1,0,1,0,0
1070,39190.0,5,91,68,8,18,19,8,12,5,0,3,11,0,133,9,1,0,0,0,0,1,0,0,1,0
1071,71367.0,13,24,227,23,389,42,21,75,2,0,3,11,0,777,17,0,0,0,1,0,0,0,1,0,0
1072,38578.0,15,2,38,4,22,3,3,3,8,0,3,11,0,73,9,2,0,0,0,0,1,0,0,1,0
1073,57236.0,6,22,105,0,9,2,1,4,3,0,3,11,0,121,10,2,0,0,0,0,1,0,1,0,0
1074,61825.0,14,56,162,50,100,55,30,27,4,0,3,11,0,424,15,1,0,0,1,0,0,0,0,1,0
1075,79803.0,4,54,574,8,216,21,16,33,1,0,3,11,0,868,13,1,0,0,1,0,0,1,0,0,0
1076,80910.0,23,71,160,80,369,67,39,41,1,0,3,11,0,756,15,0,0,0,0,1,0,0,0,1,0
1077,27590.0,17,38,6,0,5,0,0,1,7,0,3,11,0,12,4,1,0,0,0,1,0,0,1,0,0
1078,56775.0,21,62,614,35,160,58,35,35,5,0,3,11,0,937,25,1,0,0,1,0,0,0,1,0,0
1079,83829.0,12,78,897,161,430,186,161,27,1,0,3,11,1,1862,17,0,3,0,1,0,0,1,0,0,0
1080,54210.0,16,18,70,54,109,80,9,45,5,0,3,11,0,367,14,1,0,0,0,1,0,0,1,0,0
1081,38508.0,14,95,120,19,206,25,19,54,8,0,3,11,0,443,20,1,0,0,1,0,0,0,1,0,0
1082,53187.0,11,66,211,2,30,7,7,10,5,0,3,11,0,267,13,1,0,0,1,0,0,0,1,0,0
1083,30023.0,6,28,11,0,16,7,6,21,8,0,3,11,0,61,6,1,0,0,1,0,0,0,1,0,0
1084,76045.0,10,78,760,53,400,17,93,0,2,0,3,11,0,1323,21,0,1,0,0,0,1,0,0,1,0
1085,50870.0,3,13,53,0,8,0,0,2,5,0,3,11,0,63,6,1,0,0,0,0,1,0,1,0,0
1086,15315.0,14,27,7,4,13,15,8,17,5,0,3,11,0,64,8,0,0,0,0,1,0,0,1,0,0
1087,65463.0,8,17,391,32,70,21,32,16,5,0,3,11,0,562,19,1,1,0,0,1,0,0,1,0,0
1088,66480.0,4,71,199,9,57,20,21,6,4,0,3,11,0,312,19,2,0,0,1,0,0,0,1,0,0
1089,76773.0,19,79,516,56,449,86,33,16,1,0,3,11,0,1156,16,0,0,0,1,0,0,1,0,0,0
1090,81698.0,19,1,709,45,115,30,160,45,5,0,3,11,1,1104,16,0,1,0,0,1,0,0,0,1,0
1091,54466.0,7,78,12,0,4,0,0,0,5,0,3,11,0,16,4,2,0,0,0,0,1,0,0,1,0
1092,98777.0,7,23,1000,19,711,125,115,38,1,0,3,11,0,2008,19,0,1,0,0,1,0,0,0,1,0
1093,16269.0,13,75,19,3,18,3,1,0,8,0,3,11,0,44,9,1,0,0,0,0,1,0,0,1,0
1094,71819.0,13,70,1224,28,140,0,14,168,6,0,3,11,0,1574,14,1,2,0,1,0,0,0,1,0,0
1095,33569.0,11,10,16,2,18,3,0,24,8,0,3,11,1,63,5,1,1,0,0,0,1,0,1,0,0
1096,36262.0,12,24,88,39,54,64,28,153,6,0,3,11,1,426,12,0,1,0,0,1,0,0,1,0,0
1097,22634.0,20,47,2,23,11,8,6,46,8,0,3,11,0,96,6,0,0,1,0,0,0,0,1,0,0
1098,47025.0,12,98,508,11,59,23,5,29,9,0,3,11,0,635,23,1,0,0,0,1,0,0,1,0,0
1099,70566.0,12,4,381,28,215,84,28,21,3,0,3,11,0,757,22,1,0,0,1,0,0,0,0,1,0
1100,31605.0,22,15,74,0,42,2,1,6,7,0,3,11,0,125,9,1,0,0,0,0,1,0,1,0,0
1101,52034.0,16,67,146,0,93,7,13,73,7,0,3,11,0,332,16,2,0,0,0,1,0,1,0,0,0
1102,48526.0,9,32,23,17,23,43,20,9,3,0,3,11,0,135,8,1,0,0,1,0,0,0,0,1,0
1103,46734.0,22,40,110,5,137,26,23,29,7,0,3,11,0,330,14,1,0,0,1,0,0,0,1,0,0
1104,39552.0,21,54,165,3,147,4,24,41,8,0,3,11,1,384,20,2,0,0,1,0,0,1,0,0,0
1105,86358.0,26,78,957,47,494,82,47,95,8,0,3,11,0,1722,18,2,0,0,1,0,0,0,0,1,0
1106,46931.0,5,94,41,0,17,3,1,16,3,0,3,11,0,78,7,3,0,0,1,0,0,0,1,0,0
1107,16581.0,21,51,1,3,4,2,3,11,4,0,3,11,0,24,4,0,0,1,0,0,0,0,0,1,0
1108,63998.0,9,42,176,29,818,0,33,112,4,0,3,11,1,1168,25,0,0,0,0,1,0,1,0,0,0
1109,67381.0,20,67,815,8,53,11,0,70,7,0,3,11,0,957,17,1,1,0,0,1,0,0,1,0,0
1110,25930.0,11,87,6,1,2,2,0,4,7,0,3,11,0,15,4,2,0,0,1,0,0,0,0,1,0
1111,42693.0,3,29,8,4,20,6,3,16,5,0,3,11,0,57,5,1,0,0,1,0,0,0,1,0,0
1112,85606.0,23,89,717,42,864,219,30,84,3,0,3,11,0,1956,24,1,1,0,1,0,0,0,1,0,0
1113,72903.0,11,74,1067,138,750,0,19,39,4,0,3,11,1,2013,21,0,3,0,1,0,0,0,0,1,0
1114,49669.0,4,97,166,5,107,11,8,29,6,0,3,11,0,326,14,1,0,0,0,1,0,0,1,0,0
1115,36778.0,26,63,29,4,34,2,4,4,9,0,3,11,0,77,9,2,0,0,0,0,1,0,1,0,0
1116,85696.0,17,88,714,76,395,116,0,12,1,0,3,11,1,1313,20,0,0,0,0,0,1,1,0,0,0
1117,10979.0,4,34,8,4,10,2,2,4,5,0,3,11,0,30,8,0,0,0,0,1,0,1,0,0,0
1118,49678.0,20,81,229,5,56,3,2,20,7,0,3,11,0,315,14,1,0,0,1,0,0,0,1,0,0
1119,56129.0,15,65,320,48,133,39,72,48,4,0,3,11,0,660,22,1,0,0,0,1,0,0,1,0,0
1120,37155.0,20,51,23,0,26,7,15,3,5,0,3,11,0,74,7,1,0,0,1,0,0,0,1,0,0
1121,21282.0,4,76,1,5,8,4,8,20,6,0,3,11,0,46,7,1,0,0,0,1,0,1,0,0,0
1122,33419.0,13,76,56,0,12,0,0,18,7,0,3,11,0,86,8,1,0,0,0,0,1,0,0,1,0
1123,63285.0,11,84,508,124,249,50,38,134,3,0,3,11,0,1103,25,0,0,0,1,0,0,0,0,0,1
1124,21255.0,8,56,29,0,25,2,2,3,4,0,3,11,0,61,11,1,0,0,0,1,0,0,1,0,0
1125,42162.0,10,31,46,7,59,2,4,27,6,0,3,11,1,145,9,1,1,0,1,0,0,0,1,0,0
1126,54450.0,25,0,454,0,171,8,19,32,8,0,3,11,0,684,31,2,0,0,1,0,0,0,1,0,0
1127,57744.0,10,91,350,3,39,0,0,19,8,0,3,11,0,411,16,1,0,0,0,0,1,0,1,0,0
1128,26576.0,24,40,10,0,8,0,0,9,9,0,3,11,1,27,4,1,1,0,1,0,0,0,0,1,0
1129,57513.0,15,59,735,40,183,52,20,30,6,0,3,11,0,1060,27,0,0,0,0,0,1,0,0,0,1
1130,68142.0,25,96,897,126,196,91,112,37,6,0,3,11,0,1459,24,1,0,0,1,0,0,0,1,0,0
1131,7500.0,25,61,5,2,3,3,0,5,8,0,3,11,0,18,4,1,0,0,1,0,0,0,1,0,0
1132,83145.0,24,14,777,35,731,39,137,114,2,0,3,11,1,1833,26,0,1,0,1,0,0,0,1,0,0
1133,54197.0,6,16,162,6,37,6,13,13,1,0,3,11,0,237,12,1,0,0,0,1,0,0,1,0,0
1134,23091.0,4,98,35,0,11,0,0,2,7,0,3,11,0,48,10,2,0,0,0,0,1,0,0,1,0
1135,46049.0,14,11,342,9,112,19,14,19,7,0,3,11,1,515,26,2,0,0,1,0,0,0,1,0,0
1136,56715.0,22,52,258,105,239,237,172,9,4,0,3,11,0,1020,15,0,0,0,1,0,0,0,1,0,0
1137,79410.0,4,19,658,80,483,123,13,13,1,0,3,11,0,1370,11,0,0,0,1,0,0,0,1,0,0
1138,57304.0,19,61,356,80,329,138,17,106,5,0,3,11,0,1026,25,1,0,0,1,0,0,0,1,0,0
1139,44375.0,6,73,213,5,28,7,7,41,5,0,3,11,0,301,12,1,0,0,1,0,0,0,1,0,0
1140,54450.0,25,0,454,0,171,8,19,32,8,0,3,11,0,684,31,2,0,0,1,0,0,0,1,0,0
1141,59594.0,23,74,457,4,29,0,0,9,7,0,3,11,0,499,17,1,1,0,1,0,0,0,1,0,0
1142,80685.0,25,55,241,45,604,34,26,54,2,0,3,11,0,1004,21,0,0,0,1,0,0,0,1,0,0
1143,40344.0,11,48,210,0,6,0,0,2,7,0,3,11,0,218,12,1,0,0,0,0,1,0,1,0,0
1144,62710.0,16,53,441,35,83,7,29,11,4,0,3,11,0,606,22,1,0,0,1,0,0,0,1,0,0
1145,48985.0,15,13,19,13,18,10,7,8,3,0,3,11,0,75,6,1,0,0,0,1,0,0,1,0,0
1146,35322.0,25,34,28,9,37,12,7,13,8,0,3,11,0,106,9,3,0,0,1,0,0,0,1,0,0
1147,77142.0,16,54,476,75,162,29,151,97,2,0,3,11,0,990,17,0,0,0,1,0,0,0,1,0,0
1148,81657.0,8,69,364,40,425,158,60,50,1,0,3,11,0,1097,16,0,0,0,1,0,0,0,0,1,0
1149,14421.0,7,81,0,0,2,3,3,8,5,0,3,11,0,16,4,0,1,1,0,0,0,0,1,0,0
1150,20130.0,6,99,0,6,3,7,6,12,8,0,3,11,0,34,5,0,0,0,0,1,0,0,1,0,0
1151,74214.0,25,3,863,83,547,86,99,33,5,0,3,11,0,1711,16,0,0,0,0,0,1,0,1,0,0
1152,66726.0,8,61,349,7,35,0,0,47,7,0,3,11,0,438,17,2,1,0,0,1,0,0,1,0,0
1153,23724.0,21,65,5,23,15,0,18,14,8,0,3,11,0,75,7,1,0,1,0,0,0,0,1,0,0
1154,47353.0,10,93,184,2,19,8,8,4,5,0,3,11,0,225,13,1,0,0,0,1,0,0,1,0,0
1155,33444.0,23,24,8,0,8,0,0,2,8,0,3,11,0,18,4,2,0,0,0,1,0,0,1,0,0
1156,54386.0,16,8,277,21,64,62,21,25,3,0,3,11,0,470,17,1,0,0,1,0,0,0,1,0,0
1157,28510.0,17,72,44,5,19,0,4,19,5,0,3,11,0,91,9,2,0,0,1,0,0,1,0,0,0
1158,48070.0,21,33,373,14,83,6,9,19,7,1,3,11,0,504,19,1,0,0,1,0,0,0,1,0,0
1159,43140.0,21,68,134,8,76,6,0,11,6,0,3,11,0,235,11,1,0,0,1,0,0,0,1,0,0
1160,54959.0,20,55,1148,0,60,0,0,24,7,0,3,11,1,1232,21,1,1,0,0,0,1,1,0,0,0
1161,15056.0,17,76,6,12,3,21,6,40,5,0,3,11,0,88,12,2,0,1,0,0,0,0,0,1,0
1162,26954.0,4,17,4,1,11,0,0,1,7,0,3,11,0,17,4,1,0,0,1,0,0,0,0,1,0
1163,22327.0,14,94,5,4,8,2,0,5,5,0,3,11,0,24,5,1,0,0,1,0,0,0,0,1,0
1164,44393.0,13,86,24,2,20,2,2,10,4,0,3,11,0,60,7,2,0,0,1,0,0,0,1,0,0
1165,62000.0,13,25,899,0,101,0,0,20,4,0,3,11,0,1020,26,1,1,0,0,0,1,0,0,1,0
1166,31497.0,22,22,108,1,28,13,1,4,8,0,3,11,0,155,10,1,0,0,0,0,1,0,1,0,0
1167,45894.0,7,15,27,2,7,0,2,13,5,0,3,11,0,51,5,2,0,0,0,1,0,0,1,0,0
1168,78579.0,21,35,816,66,549,216,66,99,3,0,3,11,1,1812,16,0,0,0,0,1,0,1,0,0,0
1169,67369.0,22,81,1298,0,70,37,14,42,4,0,3,11,1,1461,25,1,2,0,0,1,0,0,0,0,1
1170,58401.0,5,55,10,0,11,17,29,29,4,0,3,11,0,96,6,1,0,0,1,0,0,1,0,0,0
1171,62307.0,7,94,87,13,34,10,6,10,5,0,3,11,0,160,9,1,0,0,1,0,0,0,0,1,0
1172,43641.0,17,50,57,2,51,4,2,23,6,0,3,11,0,139,10,2,0,0,0,1,0,0,1,0,0
1173,63841.0,17,64,635,15,100,20,7,131,6,0,3,11,0,908,22,1,0,0,0,1,0,1,0,0,0
1174,46891.0,13,91,43,12,23,29,15,61,4,0,3,11,0,183,8,1,0,0,0,1,0,0,1,0,0
1175,70091.0,18,11,964,34,137,15,0,11,8,0,3,11,0,1161,19,1,1,0,0,1,0,0,1,0,0
1176,78075.0,6,72,572,8,259,34,35,80,1,0,3,11,0,988,14,0,0,0,0,0,1,0,1,0,0
1177,59184.0,25,6,341,142,113,259,151,66,5,0,3,11,0,1072,27,1,0,0,0,1,0,0,0,0,1
1178,54809.0,12,0,63,6,57,13,13,22,4,0,3,11,0,174,12,2,0,0,1,0,0,0,1,0,0
1179,58113.0,20,66,221,104,169,102,78,84,7,1,3,11,0,758,22,1,0,0,1,0,0,0,1,0,0
1180,51412.0,9,42,140,3,29,4,5,14,4,0,3,11,0,195,11,1,0,0,0,1,0,0,1,0,0
1181,15287.0,24,60,1,2,8,4,3,13,7,0,3,11,1,31,6,1,1,0,1,0,0,1,0,0,0
1182,66636.0,13,64,291,10,689,84,10,0,1,0,3,11,0,1084,17,0,0,0,0,1,0,0,1,0,0
1183,50965.0,19,87,544,13,85,8,6,29,8,0,3,11,0,685,22,1,1,0,0,1,0,0,1,0,0
1184,84618.0,10,96,684,100,801,21,66,0,2,0,3,11,0,1672,26,0,1,0,0,0,1,0,1,0,0
1185,18351.0,11,1,1,12,9,0,14,7,7,0,3,11,0,43,6,0,0,0,1,0,0,0,1,0,0
1186,40451.0,7,54,35,0,4,0,0,10,5,0,3,11,0,49,5,2,1,0,0,0,1,0,1,0,0
1187,36317.0,16,53,87,3,25,3,2,13,7,0,3,11,0,133,9,1,0,0,1,0,0,0,1,0,0
1188,42213.0,11,96,309,3,24,4,3,20,7,0,3,11,0,363,15,1,1,0,1,0,0,0,1,0,0
1189,65748.0,17,58,172,73,93,95,78,34,1,1,3,11,0,545,18,1,0,0,1,0,0,0,1,0,0
1190,77044.0,11,12,625,38,242,50,34,76,4,0,3,11,0,1065,31,1,1,0,1,0,0,0,1,0,0
1191,74918.0,19,78,972,59,913,25,19,59,3,0,3,11,0,2047,21,0,1,0,1,0,0,0,1,0,0
1192,56721.0,23,64,157,6,39,6,13,75,6,0,3,11,0,296,15,2,0,0,1,0,0,0,1,0,0
1193,42160.0,15,26,48,9,45,3,15,20,6,0,3,11,1,140,11,2,0,0,1,0,0,0,0,1,0
